limit_bal,sex,education,marriage,age,pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default_payment_next_month
170000,male,graduate school,married,35,0,0,0,0,0,0,51207,38528,34688,30542,61032,23711,5000,2000,3000,1000,6000,8753,False
50000,male,graduate school,single,22,0,0,0,0,0,0,13444,14819,15967,16599,17329,17888,1600,1700,1200,1000,1000,1000,False
90000,female,university,single,44,2,2,2,2,2,2,15089,17023,18451,17857,20256,20785,2500,2000,0,2700,1000,0,True
50000,female,university,single,23,2,0,0,0,0,0,48668,48554,45445,38551,28056,28310,4034,2000,5008,1000,2000,1000,True
50000,male,graduate school,married,48,2,2,2,2,0,0,47009,49942,50382,49162,40973,39671,4000,1500,0,1275,1377,1882,False
30000,male,university,single,46,0,0,0,0,0,-2,24794,25017,24117,23917,0,0,2000,1500,0,0,0,0,False
50000,female,graduate school,single,26,-1,-1,-2,-2,-1,0,5052,0,0,0,4400,9318,0,0,0,4400,5000,7000,False
50000,female,high school,married,53,0,0,0,0,0,-2,46138,47164,47602,37280,18678,18602,2182,2400,1000,18678,600,500,False
20000,female,university,married,24,0,0,0,0,-1,0,17599,18920,19000,0,80,540,1920,1000,0,40,1000,844,False
110000,female,university,single,28,0,0,0,0,0,0,79573,81449,83241,84960,86045,88060,3800,4000,4000,3400,3400,7000,False
130000,male,university,single,27,0,0,0,-2,-2,-2,92043,61650,0,0,0,0,2850,0,0,0,0,0,False
150000,male,graduate school,single,41,-1,2,-1,-1,-1,-1,1980,990,990,990,990,1980,0,990,990,990,1980,0,False
210000,female,graduate school,single,25,0,0,0,0,0,0,66517,63828,60713,61949,61908,59914,3000,2500,6259,5000,3000,5000,False
80000,male,university,single,30,2,2,2,2,2,2,66995,67794,69607,70864,71902,73407,2500,3500,3000,2800,2800,0,True
50000,male,university,married,25,0,0,0,0,0,0,47410,48705,46776,48218,41037,9288,2100,2000,2300,2100,470,350,False
280000,female,university,married,50,2,2,2,2,0,0,106341,108711,111510,108253,109065,111447,5600,6000,0,4100,4300,4300,True
300000,female,university,single,30,-1,-1,-1,-1,-1,2,8805,2186,0,290,707,161,2186,0,290,1209,0,7705,False
30000,male,university,single,34,0,0,0,0,0,0,24380,17858,19563,20929,21280,21724,2000,2000,2000,1000,787,1133,False
200000,female,university,married,40,0,0,0,0,0,0,22065,23382,21522,8815,4280,0,2000,1128,4280,0,0,0,False
80000,male,high school,married,36,0,0,0,0,0,0,81066,80873,81244,80391,75589,77373,3000,2929,3000,5522,3000,6200,False
160000,male,university,married,50,-1,-1,-1,-1,-1,-1,269,0,697,697,895,1341,0,697,697,895,1341,402,False
80000,male,university,single,36,-2,-2,-2,-2,-2,-2,59223,26241,10387,74864,74305,0,1141,10725,74864,1486,0,0,False
20000,female,graduate school,single,23,2,0,0,0,0,0,17476,18807,15784,19062,19444,20004,2000,1500,4300,624,800,600,True
160000,female,university,married,42,2,2,-2,-2,-2,-2,346,0,0,0,0,0,0,0,0,0,0,0,False
30000,male,university,single,36,0,0,0,0,0,0,36124,35538,34359,32450,30633,30628,2500,2215,1156,1200,3000,3000,True
90000,female,graduate school,single,28,0,0,2,2,2,2,87916,87459,88183,91204,89687,91060,5800,5400,5804,0,6700,0,True
210000,female,graduate school,single,34,-1,-1,-1,-1,-1,-1,1262,33414,1828,0,11854,30949,33414,1828,0,11854,30288,1460,True
50000,male,high school,married,38,0,0,0,0,0,0,44837,45385,45763,27659,28236,28797,1871,1852,990,1023,1029,1137,False
240000,female,graduate school,married,42,1,-1,-1,-2,-2,-2,0,6370,0,0,0,0,6370,0,0,0,0,0,False
180000,female,university,single,30,0,0,0,0,0,0,43779,44213,44561,45130,47790,48222,1751,1712,1894,4000,1837,1711,False
30000,female,university,married,25,2,0,0,0,0,0,27458,21203,18394,19560,13035,13836,1267,1342,1508,500,1000,1102,True
50000,female,university,married,37,0,0,0,0,0,0,48890,49083,48102,91452,9551,9746,1787,2247,1900,382,195,199,False
450000,male,graduate school,single,28,-1,0,0,0,-1,-1,9845,11991,17111,19585,9756,3282,3000,10000,3000,10000,3300,326,False
10000,male,high school,married,30,0,0,3,2,0,0,8315,11267,10626,10160,10052,9635,3258,0,0,357,400,300,False
180000,male,university,single,41,-2,-2,-2,-2,-2,-2,0,900,910,0,0,0,900,910,0,0,0,0,False
10000,female,high school,single,22,2,0,0,0,-1,0,7720,10063,9272,-8758,8989,9202,2500,1000,0,30000,500,953,True
50000,female,high school,single,36,0,0,0,0,0,0,49889,50326,50687,37200,29838,30062,1952,1703,1444,1027,1053,1077,False
240000,male,5,married,40,-2,-2,-2,-2,-2,-2,19295,2054,6984,0,0,0,2054,6984,0,0,0,0,False
30000,female,university,single,43,5,4,3,2,0,0,31273,30499,29740,28736,28336,28336,0,0,0,0,0,18,True
100000,female,university,married,39,3,2,2,2,2,0,76620,74813,69802,69887,68023,68734,0,5395,2433,0,2471,5191,True
380000,female,graduate school,married,35,-1,-1,-1,-1,-1,-1,472,14985,10472,39993,25356,39772,14985,10472,39993,25356,39772,54002,False
470000,male,university,married,32,0,0,0,0,0,0,176838,181224,143173,145293,148871,152309,9000,7000,6000,6000,6000,6000,False
170000,female,university,married,34,1,-2,-1,-1,-2,-2,-270,-270,99730,-27,-27,-27,0,100000,0,0,0,0,False
500000,male,university,single,32,0,0,0,0,0,-1,331751,254846,162969,142735,76989,106476,10558,7410,3068,94,106476,152,False
500000,female,graduate school,single,28,0,0,0,0,0,0,58076,59534,51006,44360,34229,37880,2001,6620,6015,10001,4137,5000,False
110000,male,graduate school,single,28,0,0,0,0,0,0,102282,104196,105922,108820,66883,68083,5200,5000,5000,2100,2000,2000,False
100000,female,university,married,36,0,0,0,0,0,0,25945,21237,16723,15868,8275,5954,4021,3013,4031,3012,2006,3121,False
240000,male,high school,married,50,0,0,0,0,0,0,140233,134223,130372,128921,120048,121292,4754,4873,5033,4204,4509,5009,False
80000,female,university,single,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,False
150000,female,high school,married,72,-2,-2,-2,-2,-2,-2,0,1250,0,3871,6200,336,1250,0,3871,6200,336,0,False
20000,male,graduate school,single,24,1,-2,-2,-2,-2,-1,0,0,0,0,0,1273,0,0,0,0,1273,0,True
60000,female,university,single,23,0,0,0,2,2,0,27104,28179,30586,30885,30268,30103,1500,2867,1080,0,1319,2200,False
500000,female,graduate school,married,29,-2,-2,-2,-2,-2,-2,6887,2926,2546,5495,180,-486,2940,2569,6360,3,0,3012,False
200000,female,graduate school,single,31,-1,2,-1,2,-1,-1,2905,1258,1863,390,390,390,0,2253,0,390,390,390,False
180000,female,university,single,29,0,0,0,0,0,0,122024,123228,120339,122743,124893,126390,4500,4300,4200,4487,4087,3700,False
230000,female,graduate school,married,47,-2,-2,-2,-2,-2,-2,-96,2935,2889,17978,9462,8134,3031,2889,17993,9468,8949,3915,False
50000,female,graduate school,single,24,-1,-1,-1,-1,-1,-1,629,351,784,696,800,341,351,789,699,910,341,210,False
500000,male,graduate school,married,36,0,0,0,0,0,0,294827,292920,291760,288024,274632,266669,20007,20026,20020,10017,15024,10002,False
80000,female,university,married,39,0,0,0,0,0,2,63368,67331,75973,70283,73491,66976,5000,10000,2550,5100,0,2700,False
210000,female,university,single,32,0,0,0,0,0,0,46255,50486,54019,58091,61630,65576,5000,5000,5000,4500,5000,5000,False
20000,female,graduate school,single,26,0,0,0,0,0,0,17921,18362,19669,16479,16694,17334,1333,1640,1506,721,1000,1000,False
460000,male,graduate school,married,47,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,True
180000,female,high school,married,46,-1,2,-1,0,0,0,10456,7326,8469,6591,5244,2174,357,8510,5244,2174,0,3371,True
80000,female,high school,single,55,2,0,0,0,0,0,76414,78009,78616,49662,48867,48278,3100,2420,2000,1656,1693,1767,False
310000,female,graduate school,single,31,-2,-2,-2,-2,-2,-2,9108,24480,6864,0,150,150,24485,6864,0,150,150,271,False
80000,female,university,married,50,-1,-1,-1,0,0,0,2587,2587,50097,48753,50000,49209,2587,50097,2000,2000,1933,1700,False
20000,male,university,single,24,0,0,0,0,-2,-2,15940,19222,20650,0,0,0,3572,2000,0,0,0,0,False
150000,female,graduate school,single,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,False
120000,female,high school,married,41,0,0,0,0,0,0,108264,109427,111238,113465,114759,117165,3906,4040,4079,4093,4240,4766,False
30000,male,university,single,32,2,3,2,2,2,0,32704,31895,31091,31002,29879,29382,0,0,2300,0,996,1000,False
390000,female,university,married,29,-2,-2,-2,-2,-2,-2,10598,1446,2041,4582,2070,0,1571,2041,4582,2070,0,3100,False
50000,male,graduate school,married,47,0,0,0,0,0,0,49550,51636,53561,53283,53057,52908,2743,2668,1712,1762,1894,1670,False
20000,female,5,married,28,0,0,0,2,0,0,21501,21415,21529,19542,18547,17519,1674,2200,0,686,705,4176,False
30000,male,university,married,33,0,0,0,0,0,0,23900,25507,26489,27017,56186,29146,2000,1418,946,1437,3000,0,False
100000,female,high school,single,24,0,0,0,0,0,2,54938,55621,56999,57748,62489,60984,1985,2664,2700,6700,0,2389,False
70000,male,university,single,24,1,2,0,0,0,2,32536,26351,45870,46918,53153,52174,0,20000,1807,7042,0,1925,False
210000,female,graduate school,married,38,-2,-2,-2,-2,-2,-2,-81,-81,-81,-81,-81,-81,0,0,0,0,0,0,False
200000,female,graduate school,married,50,-1,-1,-1,0,0,-1,1662,2482,19272,22388,21105,3471,2482,19272,10004,10000,3471,13754,False
160000,male,graduate school,single,26,0,0,0,0,-1,-1,138825,135233,130038,79027,6666,6666,6800,5600,3715,6666,6666,6666,True
50000,female,high school,married,53,0,0,0,0,0,0,48549,49180,48521,8731,8777,9261,2277,2290,1500,1000,1000,2000,True
90000,female,university,single,31,0,0,0,2,2,2,23418,24443,26695,25967,26946,28346,1408,2660,0,1400,2000,1200,False
30000,male,graduate school,single,28,-1,-1,-1,-1,-2,-2,598,0,950,0,0,0,0,950,0,0,0,0,False
80000,female,university,single,24,0,0,0,0,0,0,77883,78749,77025,66725,21604,9352,3500,4000,2784,1882,1000,457,False
20000,male,graduate school,single,23,0,0,0,0,0,0,18311,19598,20154,20132,20129,20226,2000,1307,701,717,834,674,False
100000,female,university,single,37,1,2,-1,-1,-2,-2,3492,3293,326,324,174,1367,10,650,324,0,1367,4166,True
50000,male,graduate school,single,39,0,0,0,2,0,0,33307,38730,50694,49483,17299,17959,6000,13000,0,1000,1000,2000,True
240000,male,graduate school,married,46,-2,-2,-2,-2,-2,-2,7278,800,437,11624,9411,-3316,804,437,11705,9473,1405,164705,False
500000,female,high school,single,40,0,0,0,0,0,0,264961,237006,139311,128095,181304,219929,20078,30141,30000,60000,50000,30000,False
230000,female,university,single,23,1,-1,-1,-1,-1,-1,-15,6179,1502,708,2882,1939,6194,1502,708,2896,1939,365,False
50000,male,graduate school,single,22,0,0,0,0,0,-1,5137,5960,6270,6000,5810,390,1300,1000,120,200,390,1170,False
180000,female,university,married,37,0,0,0,0,0,0,107337,48433,46325,47354,48323,49416,2000,1771,1800,1750,1893,2000,False
50000,male,graduate school,married,40,0,0,0,0,0,0,50657,50529,49162,19969,19893,20282,2015,2190,809,3012,5795,2001,False
120000,female,graduate school,married,51,0,0,0,0,0,2,120290,116082,118405,99081,106300,104433,6000,6000,4000,9000,0,5000,False
60000,female,high school,single,23,0,0,0,0,0,0,30660,30286,29757,30122,30498,28647,1800,1630,3000,2000,2000,2000,False
240000,female,graduate school,single,36,-1,-1,2,0,-1,2,5367,6959,6649,5149,13750,5777,6959,15,0,7013,0,726,True
210000,female,university,married,40,0,0,0,0,0,0,111508,113753,116845,113571,105052,104167,4100,5000,4009,3500,4000,5000,False
360000,male,high school,married,55,0,0,0,0,0,-2,23439,19112,10730,20530,987,837,5000,1200,10000,987,0,1017,False
150000,male,graduate school,single,24,-1,-1,-1,-1,-1,-1,1050,3258,3664,1461,2348,3626,3258,3735,1461,2348,3626,3089,False
60000,male,graduate school,married,37,2,0,0,0,0,0,21962,23592,25702,26961,28509,29546,2000,2500,2000,2000,1500,2000,True
50000,female,university,single,32,1,2,0,0,0,0,49340,48297,49255,8838,9011,9872,0,3000,1000,1000,1000,1000,False
530000,male,graduate school,married,35,0,0,0,0,0,0,339912,335081,333120,304353,282876,288945,12188,12639,11123,9600,10028,16947,False
300000,female,university,single,28,0,0,2,2,2,2,275855,286812,280337,318248,316147,303666,15000,7000,50000,12000,0,13000,True
460000,male,graduate school,married,44,-1,-1,-1,-1,-1,-1,15264,51372,103119,68541,28269,75942,51383,103142,68541,28269,76056,52143,False
250000,male,graduate school,married,40,0,-1,-1,-1,-1,2,307321,4696,5579,8537,2500,2500,4730,5607,8634,2500,0,0,False
20000,female,high school,others,53,0,0,0,-1,-1,0,9677,9578,12102,1473,18177,18046,4578,2795,1473,18177,2046,2615,False
160000,male,graduate school,single,30,-1,-1,-2,-2,-2,-1,30265,-131,-527,-923,-1488,-1884,131,396,396,565,792,0,False
20000,female,university,single,29,0,0,0,0,0,0,17648,13580,14204,15345,17764,20049,3000,5007,3000,3000,3000,3000,False
110000,male,university,single,24,2,2,2,2,2,2,101402,104878,105325,102220,107970,103301,6600,3700,0,7500,0,3906,False
110000,female,university,married,54,2,2,2,0,0,2,95090,94938,91453,92097,96509,93773,3400,0,3290,7000,0,3500,True
90000,female,high school,married,55,0,0,0,0,0,0,39731,38272,36858,35447,33465,31680,2000,2000,2000,1400,1400,1712,False
50000,male,university,married,46,0,0,0,0,0,0,48885,48793,34440,30889,30182,29912,2000,2500,2000,1500,5000,1500,False
210000,female,graduate school,married,47,0,0,0,0,0,0,202503,173232,117125,212656,107808,63049,7082,6000,6000,5000,3000,6000,False
20000,male,university,single,26,0,0,2,2,0,0,15481,18004,19121,18521,18615,19015,3100,1700,0,700,700,860,True
140000,female,graduate school,single,28,1,-1,-1,-1,-1,-2,0,330,330,69,-261,-591,330,330,69,0,0,29953,False
50000,female,university,married,50,0,0,0,-1,-1,-1,48119,48318,21750,4387,4392,9493,1554,1028,4387,4392,9493,492,True
340000,female,graduate school,single,34,0,0,0,0,0,0,332916,340159,73004,72338,58935,123936,14600,3035,1958,2819,100000,3000,False
80000,female,high school,married,39,-1,-1,-1,-1,-1,-1,715,2012,3550,7529,0,3228,2012,3550,7529,0,3228,0,False
150000,female,graduate school,married,44,-1,-1,-1,0,0,-1,1365,0,839,693,0,3975,0,839,0,0,3975,0,False
150000,female,university,married,39,2,2,0,0,0,0,156713,152744,150785,140166,143125,151741,0,5694,5014,5215,11016,0,True
280000,female,graduate school,married,34,0,0,0,0,0,0,232834,218803,202031,111603,94050,76232,9001,6369,3864,3501,3001,1701,False
80000,female,university,married,24,-1,-1,-1,-1,-1,-1,15621,3760,1368,0,1421,0,3768,1368,0,1421,0,0,False
20000,male,university,married,38,0,0,0,0,0,0,14966,16278,17012,17992,18350,18738,1565,1299,1279,637,663,1469,False
360000,female,graduate school,married,32,0,0,0,0,0,0,317024,313710,299059,281436,274358,270877,11200,12112,11500,9600,10005,9651,False
80000,female,graduate school,married,50,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,False
50000,male,university,single,32,0,0,0,0,2,0,32813,34973,35603,37595,29818,24416,3000,1700,2600,0,10000,6000,True
150000,male,graduate school,single,35,0,0,0,0,0,0,251063,244285,238438,232570,226808,220586,9000,10000,10000,8000,8000,7000,False
40000,female,university,married,28,2,2,3,2,2,2,31131,33815,33002,32173,34629,33940,3500,0,0,3000,0,2000,False
140000,male,high school,married,45,-1,-1,-2,-2,-2,-2,1553,0,0,0,0,0,0,0,0,0,0,0,False
160000,male,graduate school,married,51,2,0,0,0,2,2,150,1380,1481,2623,2457,4912,1230,1331,2473,0,2500,0,True
210000,male,graduate school,married,40,0,0,0,0,2,0,23764,21911,23204,19709,14418,13366,1367,1777,1577,0,1366,3130,False
30000,male,university,married,43,0,0,0,0,0,0,24643,24963,24428,23598,23696,23147,2496,1357,1000,843,993,853,False
220000,male,university,single,39,0,0,0,0,0,0,103159,91253,81847,79489,77040,78892,5000,3000,4000,3000,3000,3000,False
110000,male,university,married,36,2,2,2,2,2,2,57135,55648,59518,57964,66995,65762,0,4803,0,10000,0,7195,True
300000,female,university,married,45,-1,-1,-1,-1,0,-1,41051,70951,18911,15982,2665,57096,71277,19003,16050,2659,54394,52000,False
20000,female,university,married,32,0,0,0,0,0,0,15498,16409,17291,17588,18034,18658,1600,1600,1000,1000,1500,700,False
80000,female,university,single,42,0,0,0,0,0,0,42656,39657,30297,30633,31190,30905,1519,2000,2000,1312,3200,1200,False
20000,male,university,single,52,0,0,0,0,0,0,17420,19130,20340,19940,19940,0,2000,2000,0,0,0,0,False
240000,female,graduate school,single,28,-1,2,2,-1,-1,-2,5018,2300,0,2500,0,0,0,200,2500,0,0,0,True
30000,female,university,married,36,2,3,2,2,0,0,28778,28039,28286,27533,28189,28805,0,1000,0,1100,1100,1500,True
50000,female,graduate school,single,23,0,0,0,0,0,0,4821,15898,16862,16110,18458,19112,12000,1551,579,3000,954,570,False
150000,male,5,married,40,-1,-1,-1,-1,0,-1,291,291,291,432,441,882,291,291,432,300,882,0,False
10000,male,university,married,35,0,0,0,0,0,0,5828,7717,8830,9687,10025,10400,2000,1400,1162,500,600,0,False
50000,male,high school,married,53,2,2,2,2,2,2,45870,46944,45874,48326,47440,50426,2100,0,3500,0,3758,5,True
720000,female,university,single,38,1,-2,-2,-2,-2,-2,5065,2184,1744,7323,711,970,2184,1744,7323,711,970,491,False
50000,male,graduate school,single,23,1,-2,-2,-2,-2,-1,0,0,0,0,0,19553,0,0,0,0,19553,389,False
240000,female,university,single,29,0,0,0,0,0,0,92076,84598,90102,90198,89822,95856,5006,9002,7000,5049,21862,5529,False
300000,female,graduate school,married,59,-1,-1,-1,-1,-1,-1,12982,10114,10195,34010,20854,64741,11138,10217,34039,20854,64741,39441,False
90000,female,university,single,26,0,0,0,0,0,0,70457,64479,31470,28996,26067,23292,2850,1900,1700,1000,1000,1200,False
30000,female,university,single,23,4,3,2,2,3,2,15847,15308,15910,16752,16197,16583,0,1150,1400,0,800,0,True
80000,female,graduate school,single,28,1,-2,-2,-2,-1,-1,0,0,0,0,2284,-786,0,0,0,2284,0,0,True
100000,male,5,married,38,0,0,0,0,0,0,101330,100278,100733,96038,94646,96631,3824,4311,3648,3370,3492,3614,False
300000,male,graduate school,married,38,0,0,0,0,0,-1,87118,56182,60039,52009,32862,3730,1691,10043,1065,164,3748,1132,False
70000,female,graduate school,single,24,0,0,2,2,2,2,48432,52650,53099,51648,55409,54366,5000,1900,0,4600,0,2300,False
30000,female,high school,married,29,2,2,2,2,2,0,26836,28894,30571,31011,30389,30115,2500,2670,2000,0,1000,1000,True
100000,female,graduate school,single,26,0,0,0,-1,-1,2,24459,26726,25669,881,57540,55038,3000,1016,2007,57500,2000,0,False
310000,male,university,married,43,-1,-1,-1,-1,-1,-1,4943,2691,2060,2004,2503,814,2691,2060,2018,2505,816,3052,False
30000,female,university,married,27,-1,-1,2,-1,0,-1,390,780,390,780,390,390,780,0,780,0,390,150,False
50000,male,university,single,23,-1,-1,2,0,0,0,45708,48316,44070,45021,45145,46470,6000,0,2000,2000,3000,3600,False
20000,male,graduate school,single,24,-1,-1,-1,-1,-1,-2,390,390,390,780,0,0,390,390,780,0,0,0,False
120000,male,university,married,52,2,0,0,0,0,0,107269,106791,105262,46605,45590,46204,4449,2731,3000,5000,3000,3000,False
70000,female,university,single,26,0,0,0,0,0,0,23409,23174,26103,28342,24894,25272,3003,5106,4026,755,1029,5303,True
230000,male,university,single,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,True
130000,male,university,single,56,0,0,0,0,0,0,121165,109805,111780,116357,96936,98173,4000,5000,8000,4000,4000,5000,False
120000,male,graduate school,single,33,1,-2,-2,-1,-1,-2,0,0,0,600,0,0,0,0,600,0,0,0,False
180000,female,high school,married,40,0,0,0,-2,-2,-2,20909,24262,2079,792,1645,1645,4262,2083,792,1645,0,811,False
50000,male,graduate school,single,34,1,2,2,2,2,2,48212,49207,49914,48382,50693,50364,2500,2200,0,3800,1000,1500,False
180000,female,graduate school,married,38,1,2,0,0,0,0,114413,111165,117004,119542,122452,130293,0,10000,6000,5000,10000,6500,False
50000,female,graduate school,single,25,-1,2,-1,-1,-1,-1,9040,3020,2262,2185,0,5918,0,2262,2185,0,5918,0,False
120000,male,graduate school,single,37,-1,2,-1,-1,-1,-1,1235,316,316,16885,46929,69521,0,316,16885,54629,77046,4499,False
90000,male,university,married,29,0,0,0,0,0,0,84844,65217,63943,62327,55800,56800,2277,3489,1639,1136,1000,0,False
30000,male,university,married,35,1,-1,-1,2,0,0,0,26232,29093,28319,29064,28658,26232,3300,0,1200,1100,1500,True
